vacancy_id,title,company_name,total_quota,show_quota,stream_id,stream_name,employment_status,selected_job,is_saved,experience_level,total_applied
9609DFCA7F5E7F4CC4159F1430C1FA50C5B22A6EB9791774A35C4E51AB075E71A8EE491E298BAB561ACBE3CF03247693,Staf Pengelolaan Peraturan dan Kebijakan Hukum,PT ASDP Indonesia Ferry (Persero),1000,1,FECC5FE813435107B1A3C077745161DAD3112B1CD4933E60F151392FCDDD10BCD2018C4F3164EFB9061D4B378461726D,Legal & Compliance,Pegawai Kontrak,False,False,Fresh Graduate,252
43BE87067F77681957024759CB3BC71C6672244FAAFA69C86EE2E15BC115522A269E74A0AD4F31AC8BE38CF89D657B86,Staf Sales Control and Collection Monitoring,PT ASDP Indonesia Ferry (Persero),1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,154
DAEB8FDF1410469E9D8B3660CA9FF43EA66C76CDDA53B1AC6D70E179EC86A9FFE10574BE156F24C328600D7BDAE240FA,Asisten Teknologi Informasi,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara IV,5000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Experienced Hire,1447
DBB0AF65D99325D8E71548EEA8A15D5678D4B4F9E094930E92FC94853B82D6E533DA755E6738CD382E82C9A688C73D63,Staf Account Payable,PT ASDP Indonesia Ferry (Persero),1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,385
5408120EA4520522BA2B4604844B7FC6B7F2547AA46079FAC7A12316869D767D989A804B98BE5711E2EC736FD6AA8A5C,Asisten Akuntansi dan Keuangan,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara I,15000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Fresh Graduate,2079
04E8FFC2F7078D467FA2D432DBF10FE6206CBECE80C99AF3C1085F74821849BAC3561BD96366663D8C71DC9C831FDD2F,Asisten Teknologi Informasi,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara I,2000,1,BFA18A7443B59FA7F34C1C25932A44E5E83D37872A7D51C02567B8BD806F7AFA24383B1DEBF94883C62FAD75A380FB68,Developer Information Technology,Pegawai Tetap,False,False,Fresh Graduate,1092
B0C8B2DA43EC2FA9A02461A3BC8374DC4CD297E4ED09BB5195A0A82947B471CF5E8163DC3B162C27437D45742D1B0DD8,Staf Layanan TI,PT ASDP Indonesia Ferry (Persero),7000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Kontrak,False,False,Fresh Graduate,961
767D9E69A8F835DC17BB03B593FB6746E6584BD80B2C16004CF1E582BDA33EB43681C9934E0E84FFC83E5A9697F7C540,Asisten Hukum,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara I,5000,1,FECC5FE813435107B1A3C077745161DAD3112B1CD4933E60F151392FCDDD10BCD2018C4F3164EFB9061D4B378461726D,Legal & Compliance,Pegawai Tetap,False,False,Fresh Graduate,3520
4322E2E568D733332CC0535E8231F6ABB48F5B11E718DB01395C314EB8C70780B8F96EEE1D2DDDF2EDABBFA92F82FA4A,Asisten Tanaman,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara I,17000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Fresh Graduate,1727
E94416B966AD826C8ED175330DDDF554B67C94CE957ED6B8529CD60972F1DE8BDC4BB464592B2AA42E4C8BA99847C904,Staf Operasional Perbendaharaan,PT ASDP Indonesia Ferry (Persero),1000,1,C85AA465FC0DBD6CE7F976D0F659E7626287BAA8FB2D5579CEB2EA97E3899E1E083391353E5A4F601A888E9E03FEA023,Treasury,Pegawai Kontrak,False,False,Fresh Graduate,307
